SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU_rates (INR),Predicted Solar energy Generation (kWh),Predicted TOU_rates (INR),Cummulative Energy Consumption
7/1/2024 16:03,897,6.8,0.38,0.116,0.098,0.077,0.041,10,6.8,10,91.49
7/1/2024 16:08,633,6.9,0.38,0.135,0.078,0.137,0.038,10,6.9,10,91.87
7/1/2024 16:13,839,6.9,0.36,0.198,0.109,0.277,0.074,10,6.9,10,92.23
7/1/2024 16:18,735,7,0.44,0.006,0.057,0.06,0.166,10,7,10,92.67
7/1/2024 16:24,856,7.1,0.49,0.044,0.018,0.259,0.027,10,7.1,10,93.16
7/1/2024 16:29,838,7.1,0.44,0.06,0.011,0.121,0.027,10,7.1,10,93.6
7/1/2024 16:35,723,7.2,0.46,0.15,0.067,0.046,0.172,10,7.2,10,94.06
7/1/2024 16:40,602,7.3,0.4,0.058,0.154,0.022,0.089,10,7.3,10,94.46
7/1/2024 16:45,635,7.3,0.44,0.165,0.055,0.044,0.007,10,7.3,10,94.9
7/1/2024 16:50,723,7.4,0.44,0.209,0.086,0.209,0.093,10,7.4,10,95.34
7/1/2024 16:55,664,7.4,0.41,0.188,0.019,0.105,0.092,10,7.4,10,95.75
7/1/2024 17:00,593,7.5,0.4,0.02,0.251,0.189,0.091,10,7.5,10,96.15
7/1/2024 17:05,542,7.5,0.43,0.172,0.058,0.176,0.196,10,7.5,10,96.58
7/1/2024 17:12,354,7.5,0.48,0.055,0.167,0.008,0.011,10,7.5,10,97.06
7/1/2024 17:17,354,7.5,,,,,,10,7.5,10,97.06
7/1/2024 17:19,304,7.5,,,,,,10,7.5,10,97.06
7/1/2024 17:23,318,7.5,,,,,,10,7.5,10,97.06
7/1/2024 17:26,344,7.6,0.47,0.082,0.297,0.266,0.006,10,7.6,10,97.53
7/1/2024 17:29,309,-0.1,,,,,,10,-0.1,10,97.53
7/1/2024 17:31,282,7.6,0.49,0.25,0.158,0.117,0.039,10,7.6,10,98.02
7/1/2024 17:33,261,7.6,0.49,0.427,0.008,0.099,0.095,10,7.6,10,98.51
7/1/2024 17:36,224,7.7,0.47,0.015,0.135,0.003,0.055,10,7.7,10,98.98
7/1/2024 17:37,208,7.7,0.42,0.01,0.09,0.243,0.327,10,7.7,10,99.4
7/1/2024 17:40,142,-0.1,,,,,,10,-0.1,10,99.4
7/1/2024 17:40,182,7.7,0.44,0.115,0.136,0.245,0.095,10,7.7,10,99.84
7/1/2024 17:42,122,7.7,0.44,0.015,0.143,0.029,0.244,10,7.7,10,100.28
7/1/2024 17:42,132,7.7,0.44,0.232,0.005,0.013,0.213,10,7.7,10,100.72
7/1/2024 17:44,178,7.7,0.41,0.075,0.129,0.097,0.244,10,7.7,10,101.13
7/1/2024 17:45,139,7.7,0.43,0.071,0.262,0.027,0.09,10,7.7,10,101.56
7/1/2024 17:48,184,7.7,0.48,0.064,0.013,0.004,0.072,10,7.7,10,102.04
7/1/2024 17:51,192,-0.1,,,,,,10,-0.1,10,102.04
7/1/2024 17:54,142,7.7,0.54,0.231,0.297,0.016,0.209,10,7.7,10,102.58
7/1/2024 17:57,191,7.7,0.54,0.179,0.103,0.035,0.152,10,7.7,10,103.12
7/1/2024 17:59,-1,7.7,,,,,,10,7.7,10,103.12
7/1/2024 18:03,198,7.7,0.53,0.242,0.073,0.159,0.056,24.41011236,7.7,24.41011236,103.65
7/1/2024 18:06,197,7.7,0.53,0.208,0.245,0.147,0.044,24.41011236,7.7,24.41011236,104.18
7/1/2024 18:08,140,7.7,0.51,0.282,0.314,0.013,0.056,24.41011236,7.7,24.41011236,104.69
7/1/2024 18:11,-1,7.7,,,,,,24.41011236,7.7,24.41011236,104.69
7/1/2024 18:13,186,7.8,0.47,0.115,0.098,0.096,0.006,24.41011236,7.8,24.41011236,105.16
7/1/2024 18:14,186,7.8,0.53,0.258,0.142,0.042,0.121,24.41011236,7.8,24.41011236,105.69
7/1/2024 18:15,183,7.8,0.53,0.205,0.149,0.11,0.122,24.41011236,7.8,24.41011236,106.22
7/1/2024 18:17,125,7.8,0.53,0.108,0.267,0.122,0.382,24.41011236,7.8,24.41011236,106.75
7/1/2024 18:19,136,7.8,0.53,0.174,0.463,0.139,0.353,24.41011236,7.8,24.41011236,107.28
7/1/2024 18:21,121,7.8,0.53,0.031,0.052,0.088,0.043,24.41011236,7.8,24.41011236,107.81
7/1/2024 18:22,161,7.8,0.49,0.087,0.217,0.199,0.304,24.41011236,7.8,24.41011236,108.3
7/1/2024 18:24,192,7.8,0.49,0.235,0.012,0.141,0.119,24.41011236,7.8,24.41011236,108.79
7/1/2024 18:26,198,7.8,0.48,0.167,0.03,0.027,0.322,24.41011236,7.8,24.41011236,109.27
7/1/2024 18:28,139,7.8,0.53,0.07,0.463,0.339,0.012,24.41011236,7.8,24.41011236,109.8
7/1/2024 18:31,194,7.8,0.54,0.221,0.129,0.095,0.124,24.41011236,7.8,24.41011236,110.34
7/1/2024 18:32,187,7.8,0.53,0.063,0.047,0.038,0.075,24.41011236,7.8,24.41011236,110.87
7/1/2024 18:34,182,7.8,,,,,,24.41011236,7.8,24.41011236,110.87
7/1/2024 18:36,185,7.8,0.53,0.187,0.291,0.054,0.03,24.41011236,7.8,24.41011236,111.4
7/1/2024 18:39,-1,7.8,,,,,,24.41011236,7.8,24.41011236,111.4
7/1/2024 18:41,168,-0.1,,,,,,24.41011236,-0.1,24.41011236,111.4
7/1/2024 18:43,160,7.8,0.54,0.016,0.013,0.099,0.002,24.41011236,7.8,24.41011236,111.94
7/1/2024 18:44,160,7.8,0.54,0.189,0.091,0.314,0.005,24.41011236,7.8,24.41011236,112.48
7/1/2024 18:49,160,7.8,0.53,0.12,0.209,0.088,0.155,24.41011236,7.8,24.41011236,113.01
7/1/2024 18:54,160,7.8,0.5,0.044,0.055,0.216,0.317,24.41011236,7.8,24.41011236,113.51
7/1/2024 19:00,160,7.8,0.54,0.229,0.066,0.15,0.244,24.41011236,7.8,24.41011236,114.05
7/1/2024 19:05,160,7.8,0.51,0.196,0.04,0.02,0.106,24.41011236,7.8,24.41011236,114.56
7/1/2024 19:10,160,7.8,0.5,0.022,0.032,0.088,0.11,24.41011236,7.8,24.41011236,115.06
7/1/2024 19:16,160,7.8,0.49,0.087,0.012,0.045,0.124,24.41011236,7.8,24.41011236,115.55
7/1/2024 19:22,160,7.8,0.46,0.073,0.16,0.001,0.075,24.41011236,7.8,24.41011236,116.01
7/1/2024 19:27,160,7.8,0.45,0.068,0.144,0.234,0.021,24.41011236,7.8,24.41011236,116.46
7/1/2024 19:33,160,7.8,0.46,0.1,0.024,0.041,0.074,24.41011236,7.8,24.41011236,116.92
7/1/2024 19:38,160,7.8,0.46,0.314,0.054,0.189,0.139,24.41011236,7.8,24.41011236,117.38
7/1/2024 19:43,160,7.8,0.44,0.203,0.128,0.082,0.019,24.41011236,7.8,24.41011236,117.82
7/1/2024 19:49,160,7.8,0.45,0.001,0.058,0.053,0.061,24.41011236,7.8,24.41011236,118.27
7/1/2024 19:54,160,7.8,0.44,0.066,0.008,0.124,0.019,24.41011236,7.8,24.41011236,118.71
7/1/2024 19:59,160,7.8,0.46,0.179,0.034,0.254,0.082,24.41011236,7.8,24.41011236,119.17
7/1/2024 20:04,160,7.8,0.47,0.289,0.041,0.138,0.078,24.41011236,7.8,24.41011236,119.64
7/1/2024 20:09,160,7.8,0.45,0.006,0.138,0.038,0.015,24.41011236,7.8,24.41011236,120.09
7/1/2024 20:15,160,7.8,0.46,0.045,0.092,0.015,0.251,24.41011236,7.8,24.41011236,120.55
7/1/2024 20:21,160,7.8,0.47,0.179,0.017,0.026,0.32,24.41011236,7.8,24.41011236,121.02
7/1/2024 20:26,160,7.8,0.46,0.152,0.036,0.065,0.103,24.41011236,7.8,24.41011236,121.48
7/1/2024 20:31,160,7.8,0.47,0.191,0.109,0.173,0.113,24.41011236,7.8,24.41011236,121.95
7/1/2024 20:36,160,7.8,0.45,0.007,0.04,0.079,0.035,24.41011236,7.8,24.41011236,122.4
7/1/2024 20:42,160,7.8,0.45,0.012,0.028,0.043,0.303,24.41011236,7.8,24.41011236,122.85
7/1/2024 20:47,160,7.8,0.45,0.2,0.015,0.118,0.24,24.41011236,7.8,24.41011236,123.3
7/1/2024 20:52,160,7.8,0.47,0.02,0.017,0.121,0.119,24.41011236,7.8,24.41011236,123.77
7/1/2024 20:58,160,7.8,0.44,0.03,0.023,0.205,0.088,24.41011236,7.8,24.41011236,124.21
7/1/2024 21:03,160,7.8,0.46,0.139,0.05,0.144,0.01,10,7.8,10,124.67
7/1/2024 21:08,160,7.8,0.44,0.07,0.027,0.157,0.074,10,7.8,10,125.11
7/1/2024 21:13,160,7.8,0.4,0.001,0.023,0.059,0.164,10,7.8,10,125.51
7/1/2024 21:18,160,7.8,0.39,0.292,0.044,0.041,0.122,10,7.8,10,125.9
7/1/2024 21:25,160,7.8,0.41,0.242,0.006,0.024,0.101,10,7.8,10,126.31
7/1/2024 21:30,160,7.8,0.39,0.12,0.182,0.097,0.117,10,7.8,10,126.7
7/1/2024 21:35,160,0,0.38,0.077,0.064,0.096,0.017,10,0,10,127.08
7/1/2024 21:40,160,0,0.39,0.028,0.031,0.304,0.123,10,0,10,127.47
7/1/2024 21:46,160,0,0.4,0.023,0.314,0.046,0.17,10,0,10,127.87
7/1/2024 21:51,160,0,0.38,0.061,0.175,0.197,0.228,10,0,10,128.25
7/1/2024 21:56,160,0,0.38,0.07,0.044,0.175,0.22,10,0,10,128.63
7/1/2024 22:01,160,0,0.39,0.041,0.033,0.274,0.011,10,0,10,129.02
7/1/2024 22:06,160,0,0.39,0.055,0.228,0.079,0.055,10,0,10,129.41
7/1/2024 22:11,160,0,0.37,0.101,0.063,0.122,0.045,10,0,10,129.78
7/1/2024 22:17,160,0,0.36,0.229,0.041,0.184,0.006,10,0,10,130.14
7/1/2024 22:23,160,0,0.36,0.033,0.074,0.049,0.055,10,0,10,130.5
7/1/2024 22:28,160,0,0.36,0.027,0.016,0.038,0.096,10,0,10,130.86
7/1/2024 22:34,160,0,0.35,0.248,0.004,0.07,0.251,10,0,10,131.21
7/1/2024 22:39,160,0,0.37,0.013,0.054,0.003,0.24,10,0,10,131.58
7/1/2024 22:44,160,0,0.37,0.169,0.015,0.032,0.003,10,0,10,131.95
7/1/2024 22:49,160,0,0.35,0.083,0.01,0.028,0.029,10,0,10,132.3
7/1/2024 22:54,160,0,0.34,0.036,0.004,0.247,0.044,10,0,10,132.64
7/1/2024 22:59,160,0,0.36,0.081,0.117,0.017,0.071,10,0,10,133
7/1/2024 23:05,160,0,0.34,0.034,0.025,0.067,0.055,10,0,10,133.34
7/1/2024 23:10,160,0,0.36,0.1,0.012,0.023,0.085,10,0,10,133.7
7/1/2024 23:15,160,0,0.34,0.084,0.065,0.224,0.074,10,0,10,134.04
7/1/2024 23:21,160,0,0.36,0.045,0.034,0.232,0.035,10,0,10,134.4
7/1/2024 23:26,160,0,0.35,0.16,0.078,0.106,0.041,10,0,10,134.75
7/1/2024 23:32,160,0,0.37,0.004,0.018,0.001,0.204,10,0,10,135.12
7/1/2024 23:37,160,0,0.39,0.105,0.008,0.039,0.041,10,0,10,135.51
7/1/2024 23:42,160,0,0.4,0.035,0.102,0.117,0.123,10,0,10,135.91
7/1/2024 23:47,160,0,0.41,0.16,0.022,0.213,0.028,10,0,10,136.32
7/1/2024 23:53,160,0,0.41,0.228,0.181,0.028,0.109,10,0,10,136.73
7/1/2024 23:58,160,0,0.42,0.084,0.157,0.166,0.088,10,0,10,137.15
7/2/2024 0:03,160,0,0.42,0.275,0.211,0.064,0.011,10,0,10,137.57
7/2/2024 0:08,160,0,0.42,0.103,0.1,0.01,0.198,10,0,10,137.99
7/2/2024 0:13,160,0,0.4,0.152,0.046,0.029,0.12,10,0,10,138.39
7/2/2024 0:19,160,0,0.43,0.019,0.036,0.024,0.173,10,0,10,138.82
7/2/2024 0:25,160,0,0.42,0.023,0.001,0.126,0.074,10,0,10,139.24
7/2/2024 0:30,160,0,0.39,0.232,0.189,0.012,0.045,10,0,10,139.63
7/2/2024 0:35,160,0,0.41,0.015,0.063,0.009,0.148,10,0,10,140.04
7/2/2024 0:41,160,0,0.41,0.036,0.117,0.075,0.128,10,0,10,140.45
7/2/2024 0:46,160,0,0.42,0.08,0.201,0.274,0.092,10,0,10,140.87
7/2/2024 0:51,160,0,0.41,0.26,0.034,0.116,0.073,10,0,10,141.28
7/2/2024 0:56,160,0,0.44,0.298,0.051,0.187,0.106,10,0,10,141.72
7/2/2024 1:01,160,0,0.42,0.239,0.144,0.005,0.002,10,0,10,142.14
7/2/2024 1:07,160,0,0.43,0.004,0.057,0.047,0.072,10,0,10,142.57
7/2/2024 1:12,160,0,0.42,0.094,0.016,0.055,0.029,10,0,10,142.99
7/2/2024 1:17,160,0,0.43,0.027,0.039,0.238,0.082,10,0,10,143.42
7/2/2024 1:23,160,0,0.43,0.022,0.046,0.228,0.212,10,0,10,143.85
7/2/2024 1:29,160,0,0.42,0.124,0.005,0.055,0.152,10,0,10,144.27
7/2/2024 1:34,160,0,0.42,0.156,0.241,0.193,0.016,10,0,10,144.69
7/2/2024 1:39,160,0,0.43,0.017,0.296,0.014,0.076,10,0,10,145.12
7/2/2024 1:44,160,0,0.42,0.219,0.154,0.113,0.237,10,0,10,145.54
7/2/2024 1:50,160,0,0.43,0.076,0.126,0.09,0.078,10,0,10,145.97
7/2/2024 1:55,160,0,0.43,0.001,0.089,0.03,0.002,10,0,10,146.4
7/2/2024 2:00,160,0,0.43,0.063,0.048,0.121,0.085,10,0,10,146.83
7/2/2024 2:06,160,0,0.43,0.048,0.068,0.069,0.003,10,0,10,147.26
7/2/2024 2:11,160,0,0.43,0.019,0.175,0.128,0.212,10,0,10,147.69
7/2/2024 2:16,160,0,0.43,0.035,0.185,0.108,0.039,10,0,10,148.12
7/2/2024 2:22,160,0,0.44,0.054,0.132,0.039,0.04,10,0,10,148.56
7/2/2024 2:27,160,0,0.43,0.168,0.194,0.154,0.057,10,0,10,148.99
7/2/2024 2:32,160,0,0.45,0.212,0.071,0.031,0.136,10,0,10,149.44
7/2/2024 2:38,160,0,0.44,0.019,0.045,0.36,0.116,10,0,10,149.88
7/2/2024 2:43,160,0,0.44,0.182,0.006,0.04,0.156,10,0,10,150.32
7/2/2024 2:48,160,0,0.44,0.042,0.177,0.122,0.012,10,0,10,150.76
7/2/2024 2:53,160,0,0.43,0.027,0.145,0.002,0.058,10,0,10,151.19
7/2/2024 2:58,160,0,0.43,0.124,0.106,0.147,0.045,10,0,10,151.62
7/2/2024 3:03,160,0,0.45,0.025,0.175,0.031,0.153,10,0,10,152.07
7/2/2024 3:08,160,0,0.43,0.208,0.011,0.111,0.117,10,0,10,152.5
7/2/2024 3:14,160,0,0.44,0.07,0.053,0.07,0.062,10,0,10,152.94
7/2/2024 3:19,160,0,0.43,0.13,0.106,0.124,0.097,10,0,10,153.37
7/2/2024 3:26,160,0,0.44,0.083,0.07,0.298,0.09,10,0,10,153.81
7/2/2024 3:31,160,0,0.44,0.003,0.08,0.122,0.116,10,0,10,154.25
7/2/2024 3:36,160,0,0.43,0.024,0.092,0.087,0.04,10,0,10,154.68
7/2/2024 3:41,160,0,0.44,0.016,0.24,0.014,0.012,10,0,10,155.12
7/2/2024 3:46,160,0,0.43,0.112,0.123,0.138,0.002,10,0,10,155.55
7/2/2024 3:52,160,0,0.43,0.018,0.215,0.004,0.126,10,0,10,155.98
7/2/2024 3:57,160,0,0.42,0.317,0.003,0.084,0.286,10,0,10,156.4
7/2/2024 4:02,160,0,0.42,0.046,0.07,0.264,0.076,19.29775281,0,19.29775281,156.82
7/2/2024 4:07,160,0,0.42,0.003,0.03,0.015,0.167,19.29775281,0,19.29775281,157.24
7/2/2024 4:12,160,0,0.42,0.313,0.035,0.075,0.2,19.29775281,0,19.29775281,157.66
7/2/2024 4:18,160,0,0.41,0.056,0.168,0.175,0.011,19.29775281,0,19.29775281,158.07
7/2/2024 4:24,160,0,0.42,0.1,0.272,0.277,0.131,19.29775281,0,19.29775281,158.49
7/2/2024 4:29,160,0,0.42,0.018,0,0.172,0.18,19.29775281,0,19.29775281,158.91
7/2/2024 4:34,160,0,0.42,0.152,0.19,0.063,0.186,19.29775281,0,19.29775281,159.33
7/2/2024 4:39,160,0,0.42,0.362,0.155,0.056,0.232,19.29775281,0,19.29775281,159.75
7/2/2024 4:44,160,0,0.41,0.041,0.208,0.17,0.043,19.29775281,0,19.29775281,160.16
7/2/2024 4:50,160,0,0.42,0.154,0.062,0.005,0.147,19.29775281,0,19.29775281,160.58
7/2/2024 4:55,160,0,0.41,0.166,0.24,0.308,0.136,19.29775281,0,19.29775281,160.99
7/2/2024 5:00,160,0,0.41,0.048,0.144,0.151,0.006,19.29775281,0,19.29775281,161.4
7/2/2024 5:06,160,0,0.41,0.17,0.029,0.019,0.137,19.29775281,0,19.29775281,161.81
7/2/2024 5:11,160,0,0.41,0.206,0.109,0.18,0.143,19.29775281,0,19.29775281,162.22
7/2/2024 5:17,160,0,0.42,0.091,0.337,0.103,0.04,19.29775281,0,19.29775281,162.64
7/2/2024 5:22,160,0,0.43,0.062,0.181,0.03,0.176,19.29775281,0,19.29775281,163.07
7/2/2024 5:28,160,0,0.42,0.116,0.203,0.038,0.258,19.29775281,0,19.29775281,163.49
7/2/2024 5:33,160,0,0.42,0.051,0.059,0.218,0.101,24.41011236,0,24.41011236,163.91
7/2/2024 5:38,160,0,0.43,0.011,0.124,0.079,0.247,24.41011236,0,24.41011236,164.34
7/2/2024 5:43,160,0,0.43,0.035,0.195,0.105,0.062,24.41011236,0,24.41011236,164.77
7/2/2024 5:49,160,0,0.43,0.007,0.086,0.098,0.017,24.41011236,0,24.41011236,165.2
7/2/2024 5:54,160,0,0.43,0.042,0.199,0.168,0.056,24.41011236,0,24.41011236,165.63
7/2/2024 5:59,160,0,0.44,0.085,0.012,0.217,0.171,24.41011236,0,24.41011236,166.07
7/2/2024 6:04,160,0,0.43,0.289,0.073,0.019,0.086,19.29775281,0,19.29775281,166.5
7/2/2024 6:09,160,0,0.43,0.078,0.295,0.03,0.217,19.29775281,0,19.29775281,166.93
7/2/2024 6:15,160,-0.1,,,,,,19.29775281,-0.1,19.29775281,166.93
7/2/2024 6:20,160,0,0.43,0.027,0.141,0.188,0.044,19.29775281,0,19.29775281,167.36
7/2/2024 6:26,160,0,0.41,0.017,0.115,0.049,0.04,19.29775281,0,19.29775281,167.77
7/2/2024 6:31,160,0,0.41,0.082,0.147,0.109,0.039,19.29775281,0,19.29775281,168.18
7/2/2024 6:37,160,0,0.4,0.013,0.094,0.107,0.202,19.29775281,0,19.29775281,168.58
7/2/2024 6:41,160,0,0.39,0.217,0.019,0.056,0.058,19.29775281,0,19.29775281,168.97
7/2/2024 6:47,160,0,0.39,0.124,0.04,0.011,0.013,19.29775281,0,19.29775281,169.36
7/2/2024 6:52,160,0,0.38,0.168,0.219,0.097,0.08,19.29775281,0,19.29775281,169.74
7/2/2024 6:57,160,0,0.37,0.048,0.16,0.175,0.112,19.29775281,0,19.29775281,170.11
7/2/2024 7:02,160,0,0.4,0.124,0.233,0.234,0.042,19.29775281,0,19.29775281,170.51
7/2/2024 7:08,160,0,0.38,0.096,0.116,0.179,0.247,19.29775281,0,19.29775281,170.89
7/2/2024 7:13,160,0,0.39,0.077,0.273,0.102,0.225,19.29775281,0,19.29775281,171.28
7/2/2024 7:18,160,0,0.39,0.132,0.024,0.066,0.262,19.29775281,0,19.29775281,171.67
7/2/2024 7:24,160,0,0.37,0.096,0.127,0.153,0.178,19.29775281,0,19.29775281,172.04
7/2/2024 7:30,160,0,0.37,0.056,0.024,0.17,0.045,19.29775281,0,19.29775281,172.41
7/2/2024 7:35,160,0,0.37,0.01,0.028,0.03,0.056,19.29775281,0,19.29775281,172.78
7/2/2024 7:40,160,0,0.37,0.053,0.222,0.083,0.064,19.29775281,0,19.29775281,173.15
7/2/2024 7:45,160,0,0.37,0.14,0.067,0.077,0.115,19.29775281,0,19.29775281,173.52
7/2/2024 7:51,160,0,0.37,0.205,0.064,0.143,0.124,19.29775281,0,19.29775281,173.89
7/2/2024 7:56,160,0,0.38,0.2,0.094,0.271,0.023,19.29775281,0,19.29775281,174.27
7/2/2024 8:01,160,0,0.39,0.095,0.127,0.005,0.027,24.41011236,0,24.41011236,174.66
7/2/2024 8:06,160,0,0.37,0.017,0.109,0.089,0.105,24.41011236,0,24.41011236,175.03
7/2/2024 8:12,160,0,0.36,0.128,0.055,0.191,0.034,24.41011236,0,24.41011236,175.39
7/2/2024 8:17,160,0,0.38,0.02,0.05,0.055,0.011,24.41011236,0,24.41011236,175.77
7/2/2024 8:23,160,0,0.42,0.013,0.165,0.212,0.075,24.41011236,0,24.41011236,176.19
7/2/2024 8:28,160,0,0.4,0.327,0.051,0.118,0.143,24.41011236,0,24.41011236,176.59
7/2/2024 8:33,160,0,0.4,0.215,0.204,0.028,0.036,24.41011236,0,24.41011236,176.99
7/2/2024 8:39,160,0,0.41,0.01,0.081,0.101,0.234,24.41011236,0,24.41011236,177.4
7/2/2024 8:44,160,0,0.41,0.045,0.059,0.11,0.026,24.41011236,0,24.41011236,177.81
7/2/2024 8:45,141,0,0.41,0.13,0.007,0.06,0.338,24.41011236,0,24.41011236,178.22
7/2/2024 8:48,144,0,0.4,0.009,0.23,0.065,0.032,24.41011236,0,24.41011236,178.62
7/2/2024 8:50,142,0,0.42,0.172,0.14,0.15,0.035,24.41011236,0,24.41011236,179.04
7/2/2024 8:52,141,-0.1,,,,,,24.41011236,-0.1,24.41011236,179.04
7/2/2024 8:54,140,-0.1,,,,,,24.41011236,-0.1,24.41011236,179.04
7/2/2024 8:56,144,0,0.41,0.032,0.305,0.145,0.071,24.41011236,0,24.41011236,179.45
7/2/2024 8:58,141,-0.1,,,,,,24.41011236,-0.1,24.41011236,179.45
7/2/2024 9:00,141,0,0.41,0.314,0.152,0.093,0.184,24.41011236,0,24.41011236,179.86
7/2/2024 9:01,140,-0.1,,,,,,24.41011236,-0.1,24.41011236,179.86
7/2/2024 9:03,141,0.1,0.4,0.147,0.06,0.038,0.076,24.41011236,0.1,24.41011236,180.26
7/2/2024 9:04,140,0.1,0.41,0.129,0.187,0.107,0.063,24.41011236,0.1,24.41011236,180.67
7/2/2024 9:05,141,0.1,0.4,0.002,0.279,0.059,0.154,24.41011236,0.1,24.41011236,181.07
7/2/2024 9:08,140,0.1,0.4,0.231,0.067,0.056,0.159,24.41011236,0.1,24.41011236,181.47
7/2/2024 9:09,141,0.1,0.4,0.014,0.087,0.318,0.163,24.41011236,0.1,24.41011236,181.87
7/2/2024 9:10,140,0.1,0.41,0.222,0.24,0.043,0.056,24.41011236,0.1,24.41011236,182.28
7/2/2024 9:14,140,0.1,0.43,0.032,0.142,0.015,0.027,24.41011236,0.1,24.41011236,182.71
7/2/2024 9:15,143,0.1,0.45,0.002,0.031,0.007,0.325,24.41011236,0.1,24.41011236,183.16
7/2/2024 9:17,142,0.1,0.46,0.161,0.07,0.169,0.081,24.41011236,0.1,24.41011236,183.62
7/2/2024 9:18,140,-0.1,,,,,,24.41011236,-0.1,24.41011236,183.62
7/2/2024 9:20,142,0.1,0.45,0.087,0.059,0.054,0.034,24.41011236,0.1,24.41011236,184.07
7/2/2024 9:22,140,-0.1,,,,,,24.41011236,-0.1,24.41011236,184.07
7/2/2024 9:24,138,0.1,0.41,0.169,0.258,0.195,0.182,24.41011236,0.1,24.41011236,184.48
7/2/2024 9:25,141,0.1,0.41,0.05,0.008,0.276,0.092,24.41011236,0.1,24.41011236,184.89
7/2/2024 9:26,142,0.1,0.41,0.041,0.066,0.046,0.074,24.41011236,0.1,24.41011236,185.3
7/2/2024 9:28,141,-0.1,,,,,,24.41011236,-0.1,24.41011236,185.3
7/2/2024 9:29,141,0.1,0.44,0.035,0.09,0.241,0.061,24.41011236,0.1,24.41011236,185.74
7/2/2024 9:31,142,0.1,0.42,0.185,0.02,0.018,0.109,24.41011236,0.1,24.41011236,186.16
7/2/2024 9:32,143,-0.1,,,,,,24.41011236,-0.1,24.41011236,186.16
7/2/2024 9:34,142,0.1,0.41,0.039,0.214,0.192,0.11,24.41011236,0.1,24.41011236,186.57
7/2/2024 9:35,143,0.1,0.43,0.186,0.007,0,0.026,24.41011236,0.1,24.41011236,187
7/2/2024 9:37,143,0.1,0.42,0.207,0.008,0.017,0.032,24.41011236,0.1,24.41011236,187.42
7/2/2024 9:38,146,0.1,0.42,0.299,0.225,0.049,0.122,24.41011236,0.1,24.41011236,187.84
7/2/2024 9:41,143,0.1,0.47,0.04,0.191,0.129,0.19,24.41011236,0.1,24.41011236,188.31
7/2/2024 9:42,143,0.1,0.49,0.209,0.063,0.017,0.086,24.41011236,0.1,24.41011236,188.8
7/2/2024 9:43,143,0.1,0.49,0.097,0.041,0.142,0.296,24.41011236,0.1,24.41011236,189.29
7/2/2024 9:47,145,0.1,0.49,0.015,0.088,0.031,0.131,24.41011236,0.1,24.41011236,189.78
7/2/2024 9:48,143,0.1,0.54,0.29,0.169,0.016,0.017,24.41011236,0.1,24.41011236,190.32
7/2/2024 9:50,144,-0.1,,,,,,24.41011236,-0.1,24.41011236,190.32
7/2/2024 9:52,146,0.1,0.46,0.016,0.035,0.088,0.013,24.41011236,0.1,24.41011236,190.78
7/2/2024 9:54,142,0.1,0.46,0.261,0.243,0.036,0.322,24.41011236,0.1,24.41011236,191.24
7/2/2024 9:55,145,-0.1,,,,,,24.41011236,-0.1,24.41011236,191.24
7/2/2024 9:57,142,0.2,0.48,0.068,0.279,0.251,0.002,24.41011236,0.2,24.41011236,191.72
7/2/2024 9:58,145,0.2,0.47,0.234,0.072,0.101,0.043,24.41011236,0.2,24.41011236,192.19
7/2/2024 9:59,145,0.2,0.4,0.074,0.015,0.048,0.003,24.41011236,0.2,24.41011236,192.59
7/2/2024 10:01,150,-0.1,,,,,,24.41011236,-0.1,24.41011236,192.59
7/2/2024 10:02,147,0.2,0.4,0.261,0.122,0.045,0.176,24.41011236,0.2,24.41011236,192.99
7/2/2024 10:03,143,0.2,0.41,0.06,0.121,0.103,0.008,24.41011236,0.2,24.41011236,193.4
7/2/2024 10:06,144,0.2,0.53,0.168,0.016,0.061,0.085,24.41011236,0.2,24.41011236,193.93
7/2/2024 10:07,143,0.2,0.45,0.034,0.081,0.034,0.094,24.41011236,0.2,24.41011236,194.38
7/2/2024 10:08,144,0.2,0.45,0.121,0.098,0.052,0.005,24.41011236,0.2,24.41011236,194.83
7/2/2024 10:12,146,-0.1,,,,,,24.41011236,-0.1,24.41011236,194.83
7/2/2024 10:14,145,0.2,0.48,0.102,0.163,0.072,0.314,24.41011236,0.2,24.41011236,195.31
7/2/2024 10:15,145,0.2,0.46,0.026,0.038,0.005,0.028,24.41011236,0.2,24.41011236,195.77
7/2/2024 10:17,146,0.2,0.47,0.092,0.233,0.009,0.077,24.41011236,0.2,24.41011236,196.24
7/2/2024 10:19,147,-0.1,,,,,,24.41011236,-0.1,24.41011236,196.24
7/2/2024 10:22,149,-0.1,,,,,,24.41011236,-0.1,24.41011236,196.24
7/2/2024 10:23,148,0.2,0.56,0.061,0.182,0.532,0.056,24.41011236,0.2,24.41011236,196.8
7/2/2024 10:25,147,-0.1,,,,,,24.41011236,-0.1,24.41011236,196.8
7/2/2024 10:27,146,0.2,0.55,0.063,0.339,0.094,0.042,24.41011236,0.2,24.41011236,197.35
7/2/2024 10:28,145,0.2,0.45,0.041,0.251,0.111,0.068,24.41011236,0.2,24.41011236,197.8
